"image path","(minimum r, minimum c, maximum r, maximum c, label)"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4fc9a597-aaa8-43b0-ad1c-2eabbe442e84.png","[(93, 827, 247, 986, 1), (218, 385, 335, 514, 1), (397, 218, 553, 335, 1), (782, 165, 909, 304, 1), (1244, 410, 1369, 533, 1), (1419, 918, 1512, 1036, 1), (1487, 118, 1598, 224, 6), (295, 1047, 417, 1188, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/0fcd1ebe-ee4a-40a0-b787-29cee18bfa1b.png","[(724, 404, 868, 540, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a4409217-be11-4478-90a5-b406057d154d.png","[(1122, 693, 1205, 794, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4411fea2-d785-4eeb-80c6-c739ab6114c4.png","[(231, 729, 388, 860, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/66557580-fd38-4d4b-80d8-88611ecc78c6.png","[(151, 317, 265, 519, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a11ed7d0-12f6-468f-abad-5cba7d968123.png","[(699, 404, 828, 539, 1), (697, 316, 779, 404, 5)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/21a50e4c-b750-46b5-801f-5429ede7dea9.png","[(929, 848, 1079, 991, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a6aa3b72-2970-4c78-b655-ea8dfe6e018c.png","[(364, 768, 492, 945, 1), (814, 50, 945, 267, 2), (1088, 1020, 1299, 1149, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/68f34a9c-f73d-4238-8f55-4b05a8a2154c.png","[(1457, 655, 1576, 760, 1), (1329, 437, 1462, 585, 3), (538, 770, 664, 874, 1), (1222, 406, 1359, 555, 1), (841, 1060, 996, 1181, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a6526894-e290-482d-ac43-f1df34864817.png","[(628, 530, 760, 683, 1), (1203, 889, 1327, 1038, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a054a8e2-55f2-4508-97df-207f76b89be2.png","[(498, 775, 626, 901, 1), (706, 341, 839, 473, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d532e31c-10ce-4313-9a36-bd5e01230254.png","[(322, 738, 438, 875, 4), (1115, 851, 1252, 985, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/0a7bfa8a-ee52-4f7a-b9c5-2919ecfa93ef.png","[(849, 430, 963, 572, 1), (207, 690, 314, 806, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/abb72ce2-4193-4dd3-a34c-61c2ee22ccff.jpg","[(553, 760, 721, 867, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/58ced55c-bf0d-4204-b6b2-4f8992d92779.png","[(41, 26, 138, 133, 5), (1102, 932, 1222, 1072, 1), (1428, 394, 1534, 537, 1), (170, 995, 269, 1165, 1), (753, 154, 877, 304, 1), (338, 41, 440, 165, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/947348fe-4c70-468e-8009-3c14daeca69b.png","[(786, 512, 958, 652, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png","[(340, 379, 458, 492, 4), (768, 173, 872, 297, 3), (120, 280, 240, 403, 4), (753, 292, 908, 430, 1), (1340, 501, 1456, 611, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9dc6ed5d-6698-48cf-aab3-fd156673729c.png","[(1273, 741, 1355, 844, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4dcd5df9-c56c-471b-8d44-fa4b1ca9a600.jpg","[(152, 865, 281, 1016, 4), (1346, 820, 1485, 958, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a7c91b63-b97c-4f4b-8d34-7ad2b08d7a17.png","[(731, 637, 834, 762, 4), (179, 979, 297, 1045, 1), (129, 485, 247, 644, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c32b8bb8-c89d-4ae9-9c77-5b9356ca35a1.png","[(165, 473, 258, 569, 1), (668, 460, 773, 555, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/7fd2d254-b062-4f3d-8970-687e73c5a00a.png","[(663, 464, 793, 617, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/99e979d4-ee97-4d7f-9da6-00bead40db4d.png","[(808, 308, 900, 406, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/04de27ff-0d36-4da3-a829-e93851d76981.png","[(529, 189, 663, 331, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/50d9fc90-8642-4bb6-91a7-0069a7e37392.png","[(1306, 798, 1436, 922, 6), (1119, 524, 1258, 647, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4ce5a070-9ede-4bb1-9ca2-1bae5746776b.png","[(1392, 1040, 1461, 1106, 5), (799, 486, 928, 619, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/07346d2e-a6e6-4dc0-95f1-9f7d8d7e3f66.png","[(784, 469, 954, 613, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5487faad-24a7-46b6-92d8-479d3a8d229f.png","[(253, 848, 369, 963, 4), (664, 61, 786, 191, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1893e0c5-88e9-4644-bd59-3e47bc53a88c.png","[(265, 925, 381, 1110, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/693da701-2020-404c-866d-b64c12da951d.jpg","[(250, 804, 402, 966, 1), (593, 745, 724, 884, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/56fbae44-4677-47f8-9c3a-22dac043c115.png","[(1009, 622, 1121, 739, 4), (461, 52, 560, 157, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d67fb447-4dd7-4a82-a305-2b70927b69bb.png","[(900, 402, 1036, 532, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8e0dfc1f-e3eb-4a3f-a1c4-249bdfbfaa27.png","[(1422, 138, 1531, 238, 5), (843, 61, 1018, 181, 1), (605, 689, 732, 784, 5), (125, 682, 236, 818, 1), (32, 283, 168, 412, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1e86933d-6a5a-4a3c-a0f2-ca22afd767b3.png","[(1286, 455, 1417, 593, 1), (1397, 124, 1522, 272, 1), (105, 710, 223, 845, 1), (1229, 975, 1363, 1140, 1), (1149, 229, 1249, 394, 1), (85, 68, 223, 285, 1), (100, 548, 231, 680, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4903d9c7-de88-426a-b42d-a7e797e5ebcd.png","[(130, 430, 299, 562, 3), (939, 254, 1131, 430, 3), (1125, 846, 1264, 1008, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e0e6b676-c39c-4542-8adf-de257a8e92e2.png","[(804, 514, 911, 689, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/95bea542-6cd0-41c5-82c5-509af8c3b505.png","[(1476, 57, 1550, 144, 3), (1130, 340, 1271, 481, 1), (805, 163, 927, 242, 1), (1017, 200, 1088, 300, 1), (1002, 354, 1113, 441, 2), (794, 478, 929, 562, 6), (814, 596, 906, 688, 3), (747, 886, 847, 1006, 6), (836, 1058, 990, 1160, 2), (272, 690, 422, 810, 2), (356, 1091, 449, 1200, 2), (1091, 479, 1149, 607, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/02fb5e19-6f94-4787-bb78-e550a29a3cbd.png","[(155, 863, 305, 1019, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f2a8a483-b254-43aa-817f-7d525adb8911.png","[(518, 214, 649, 357, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/216f9d43-6869-4ba1-9106-4f5ea6aac223.png","[(1163, 899, 1300, 1005, 6), (50, 1013, 165, 1146, 1), (529, 850, 652, 978, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/bb137718-20ba-457d-8ffe-4f9420ecaab6.png","[(139, 1000, 268, 1140, 1), (207, 988, 342, 1109, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/0d7bf56f-3b5a-40bd-971c-2ca33dd89b2c.png","[(1048, 992, 1191, 1151, 4), (1337, 64, 1472, 175, 1), (552, 177, 700, 287, 1), (783, 54, 905, 177, 1), (377, 986, 597, 1170, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d1b48634-9ad5-46e8-b816-42d1d97c93cd.png","[(245, 951, 360, 1069, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/37b4142a-2c7d-400d-8f01-4e438845a484.jpg","[(226, 790, 396, 953, 1), (927, 306, 1104, 475, 1), (1393, 108, 1549, 249, 4), (1044, 220, 1216, 374, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f5869ba8-6253-426b-93f3-82af59a86144.png","[(1384, 752, 1511, 874, 1), (199, 52, 322, 202, 1), (727, 1002, 870, 1108, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c63f190a-e860-44fc-a2db-7980e1c80519.png","[(66, 638, 185, 788, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/716273ea-19c4-49af-8604-df587b295eca.png","[(253, 258, 380, 449, 1), (551, 692, 680, 830, 3), (1330, 320, 1459, 509, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/351d6536-3a5c-46eb-a6e4-d71dd999908a.jpg","[(352, 965, 512, 1123, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/86495bbf-687b-429c-b9d3-6c2681ade7e2.png","[(1263, 579, 1391, 702, 1), (311, 453, 462, 628, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/dce55b59-c6c3-4693-aa75-6b348c8f52cd.png","[(818, 354, 948, 473, 4), (1117, 875, 1237, 1047, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/bf20d04d-ff8a-4910-91d7-94054c267d1b.png","[(75, 861, 203, 1035, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/93b47b14-7f78-4b31-8897-d63a81fdab01.png","[(1035, 585, 1136, 681, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e683144c-0465-43a2-86b1-3cf52599d5e0.png","[(1437, 804, 1522, 907, 5), (86, 785, 199, 921, 1), (109, 39, 227, 190, 1), (214, 310, 376, 411, 1), (856, 800, 1010, 952, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/2c1eaf87-3fd3-4803-92b8-23bab40bf28c.png","[(1318, 345, 1502, 522, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1ecb0405-a6e9-4485-819e-2fbbf2b718aa.png","[(129, 180, 267, 349, 1), (584, 263, 702, 406, 1), (862, 439, 1003, 603, 1), (1305, 451, 1476, 627, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/036404d1-b9fc-497b-bbe1-f4d9c5ac3ce0.png","[(1363, 496, 1476, 622, 4), (1159, 871, 1272, 990, 4), (141, 88, 258, 214, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5ccca8ee-abea-458a-a891-bedd31c3ddc3.png","[(1305, 592, 1381, 699, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f7231477-f2c1-439a-9c8b-204de07686a4.png","[(783, 626, 962, 766, 2), (519, 643, 661, 797, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/d3dcdf92-9328-4796-adf4-918646877ba1.png","[(826, 529, 940, 692, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f4c2b43f-a2e7-4746-8034-0b34aebba8ee.png","[(1230, 1004, 1358, 1127, 1), (276, 903, 406, 1029, 1), (160, 362, 281, 481, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e11515b4-9527-4c23-a0ba-43719bacca0d.png","[(188, 410, 388, 505, 1), (496, 684, 678, 829, 1), (1369, 537, 1498, 655, 1), (843, 959, 970, 1074, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/64a678d4-9048-4491-90c7-1924f38be19a.png","[(318, 569, 464, 743, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/91fd0c2e-8e9c-452d-97ab-304b05a049b3.jpg","[(1009, 308, 1127, 458, 4), (652, 831, 774, 981, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/533c47c9-02a6-419b-961b-81797f022f6c.png","[(791, 1012, 914, 1133, 1), (1167, 190, 1283, 326, 1), (478, 542, 598, 664, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/dea9006d-c360-4118-b77b-8bc959fa5f8a.jpg","[(638, 393, 796, 549, 1), (506, 412, 635, 615, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f25a2ac8-cb6e-4e05-a0cd-cc00ac47718a.png","[(712, 252, 897, 384, 2), (998, 104, 1183, 283, 2), (382, 1049, 622, 1155, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/555c6ea2-c76c-4e71-af57-855d940c2b37.png","[(626, 227, 768, 358, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8448ac8c-fa7a-475a-9ca2-dc0174f78a39.jpg","[(1701, 559, 1836, 762, 4), (1514, 453, 1658, 664, 1), (1059, 493, 1217, 647, 4), (518, 727, 670, 851, 1), (12, 275, 104, 426, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/75660b56-51c2-45a9-9c15-e18d12a3af8c.png","[(574, 1024, 690, 1152, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/397f37bc-a3a4-4257-9430-c8fc5716f8b1.png","[(1068, 729, 1214, 880, 3), (513, 281, 634, 407, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/71925778-a26e-483e-a07c-f3aaf740122a.png","[(1231, 315, 1358, 397, 1), (1457, 707, 1580, 931, 1), (863, 811, 1020, 984, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3d1429ed-4619-41f7-8ff3-d698ad28034c.png","[(725, 790, 840, 908, 2), (172, 688, 287, 842, 6), (1480, 849, 1591, 993, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1b7f47fc-26cd-4273-b848-88a7cbfd9f85.png","[(851, 905, 1063, 1022, 1), (284, 956, 436, 1106, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/5e042380-6ef2-496f-8231-0ca550fbfa71.png","[(748, 483, 907, 587, 5), (616, 117, 769, 222, 1), (101, 787, 239, 918, 1), (569, 718, 709, 798, 1), (1022, 630, 1149, 757, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/3d302619-473d-4c5b-af43-8833ff94233f.png","[(531, 587, 659, 717, 1), (314, 888, 413, 997, 1), (738, 963, 883, 1100, 1), (1166, 62, 1305, 269, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/a9159b11-ba49-4885-902e-00c8d5095b98.png","[(123, 223, 263, 363, 1), (530, 986, 648, 1114, 1), (776, 627, 877, 766, 1), (1076, 201, 1196, 353, 1), (1367, 190, 1500, 349, 1), (1219, 357, 1392, 513, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/f81806a8-5883-446c-be78-f0145b12dbdd.png","[(337, 651, 470, 768, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4da8f6c5-5f85-4280-92d0-1ba008e8c404.jpg","[(717, 166, 852, 394, 1), (377, 811, 529, 979, 1), (1059, 336, 1222, 469, 1), (196, 850, 404, 1039, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/05717db9-f1ef-4101-a9f7-7a007e83b1c9.png","[(390, 901, 505, 1039, 4), (616, 967, 730, 1108, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/fa4f8d1a-cb3a-4722-a566-6c7072f30606.png","[(1231, 92, 1363, 225, 1), (1260, 181, 1431, 311, 1), (1104, 843, 1299, 927, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/51c6bc6b-4f37-4ce3-b624-840b27c1584a.jpg","[(612, 1047, 767, 1208, 1), (1287, 331, 1432, 510, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/2b369d75-9c55-43e0-b352-d981aea544e3.png","[(758, 124, 893, 241, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b4e5e08d-6427-46f3-aca8-a4df165a151d.png","[(1310, 990, 1435, 1109, 4), (435, 326, 561, 460, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/10891eed-b0f2-4dd0-90cb-da185f6761b2.png","[(591, 966, 721, 1104, 1), (1419, 558, 1564, 682, 1), (147, 374, 288, 502, 6)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/8e22f8cc-b6ef-48cb-a06d-a44cb1fb5f2f.jpg","[(666, 888, 871, 1046, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/9c4cb048-d64a-4b7f-84ff-ca28a8084fc7.png","[(649, 459, 816, 598, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/b7d0ae11-a393-4aec-8f68-6ba07147f78a.png","[(1096, 753, 1219, 913, 1), (945, 535, 1061, 694, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/02ea7aa8-c142-4a3d-939f-e77689741341.png","[(431, 70, 590, 218, 2), (1053, 556, 1219, 715, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/07a96126-482e-4beb-b42a-0cb59e505372.png","[(358, 223, 488, 354, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/1fdf99d1-a494-4174-bcd7-efbe457ab899.png","[(710, 483, 851, 581, 1), (490, 734, 644, 853, 1), (993, 605, 1140, 717, 1), (24, 34, 192, 218, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4d88e2d2-5aad-410c-9bbc-702ee9496995.png","[(1391, 744, 1528, 899, 2), (109, 452, 209, 627, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/259da25f-40f3-4d37-bca9-a9c807af1547.png","[(51, 468, 203, 609, 1), (128, 200, 265, 345, 1), (1339, 858, 1444, 995, 1), (171, 62, 270, 212, 1), (355, 531, 477, 689, 1), (685, 255, 821, 424, 1), (1095, 254, 1260, 357, 1), (1123, 687, 1294, 824, 1), (905, 950, 1031, 1070, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/ebc4056e-d766-43cf-b6b4-5dac79d96e84.jpg","[(723, 118, 905, 268, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/2240b991-48f6-4c59-9b62-5a8b5e541fae.png","[(1294, 158, 1428, 276, 1), (1375, 1020, 1513, 1155, 1), (250, 7, 368, 132, 4), (552, 41, 638, 190, 1), (1219, 409, 1343, 541, 1), (678, 605, 809, 700, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/e61e6af2-7f8b-47b0-bbe7-acb2ed0299ab.png","[(1479, 948, 1565, 1047, 5), (45, 588, 199, 712, 1), (143, 637, 293, 762, 1), (717, 370, 839, 490, 1), (1298, 312, 1454, 518, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/53afd70c-08a7-4b9a-b137-7003b2ecbeab.png","[(952, 835, 1070, 959, 1), (1013, 711, 1114, 831, 3)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/79f63258-24ce-4e69-a5cb-8529635a89a9.png","[(340, 329, 461, 445, 4), (798, 954, 919, 1076, 4), (1335, 106, 1461, 217, 4)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/6c20abb2-c4bb-4de0-8774-03f4d30ce93d.png","[(796, 459, 955, 610, 1)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/4811fdf2-d7e8-475e-a840-45dda5282bf3.png","[(409, 374, 558, 518, 2)]"
"/storage/hpc/group/kazic-lab/NN/malaria/images/c70894fa-50e8-4eed-a5a8-159a20153a49.jpg","[(255, 821, 418, 972, 4), (680, 127, 824, 319, 1), (88, 378, 249, 590, 1)]"
